Request id,Pickup point,Driver id,Status,Request,Req_timestamp,Day Category,Drop,Drop_timestamp,Travel Time,Distance
625,Airport,136.0,Trip Completed,11-07-2016,2025-01-01 12:05:00,Afternoon,11-07-2016,2025-01-01 13:15:00,1:10:00 ,Far
1636,Airport,136.0,Trip Completed,12-07-2016,2025-01-01 07:17:00,Morning,12-07-2016,2025-01-01 07:47:00,0:30:00 ,Medium
2253,Airport,136.0,Trip Completed,12-07-2016,2025-01-01 18:22:00,Evening,12-07-2016,2025-01-01 19:31:00,1:09:00 ,Far
3471,Airport,136.0,Trip Completed,13-07-2016,2025-01-01 17:13:14,Evening,13-07-2016,2025-01-01 18:22:53,1:09:39 ,Far
4402,City,136.0,Trip Completed,14-07-2016,2025-01-01 08:04:44,Morning,14-07-2016,2025-01-01 09:10:17,1:05:33 ,Far
458,Airport,137.0,Trip Completed,11-07-2016,2025-01-01 09:12:00,Morning,11-07-2016,2025-01-01 10:24:00,1:12:00 ,Far
681,City,137.0,Trip Completed,11-07-2016,2025-01-01 13:32:00,Afternoon,11-07-2016,2025-01-01 14:18:00,0:46:00 ,Medium
1084,Airport,137.0,Trip Completed,11-07-2016,2025-01-01 19:59:00,Evening,11-07-2016,2025-01-01 20:33:00,0:34:00 ,Medium
1896,Airport,137.0,Trip Completed,12-07-2016,2025-01-01 10:23:00,Morning,12-07-2016,2025-01-01 11:25:00,1:02:00 ,Far
3132,Airport,137.0,Trip Completed,13-07-2016,2025-01-01 08:43:36,Morning,13-07-2016,2025-01-01 09:54:19,1:10:43 ,Far
3940,City,137.0,Trip Completed,13-07-2016,2025-01-01 22:23:42,Night,13-07-2016,2025-01-01 23:09:05,0:45:23 ,Medium
4943,Airport,137.0,Trip Completed,14-07-2016,2025-01-01 18:27:08,Evening,14-07-2016,2025-01-01 19:22:11,0:55:03 ,Medium
5537,Airport,137.0,Trip Completed,15-07-2016,2025-01-01 05:28:13,Morning,15-07-2016,2025-01-01 05:55:18,0:27:05 ,Near
6310,City,137.0,Trip Completed,15-07-2016,2025-01-01 18:25:32,Evening,15-07-2016,2025-01-01 19:01:48,0:36:16 ,Medium
6587,Airport,137.0,Trip Completed,15-07-2016,2025-01-01 21:24:21,Night,15-07-2016,2025-01-01 22:03:39,0:39:18 ,Medium
6756,City,137.0,Trip Completed,15-07-2016,2025-01-01 23:57:25,Night,16-07-2016,2025-01-01 00:51:09,0:53:44 ,Near
97,City,138.0,Trip Completed,11-07-2016,2025-01-01 05:01:00,Morning,11-07-2016,2025-01-01 05:39:00,0:38:00 ,Medium
1266,Airport,138.0,Trip Completed,11-07-2016,2025-01-01 22:00:00,Night,11-07-2016,2025-01-01 22:55:00,0:55:00 ,Medium
2118,Airport,138.0,Trip Completed,12-07-2016,2025-01-01 16:41:00,Afternoon,12-07-2016,2025-01-01 17:49:00,1:08:00 ,Far
2906,Airport,138.0,Trip Completed,13-07-2016,2025-01-01 06:09:40,Morning,13-07-2016,2025-01-01 07:16:02,1:06:22 ,Far
3432,Airport,138.0,Trip Completed,13-07-2016,2025-01-01 16:07:50,Afternoon,13-07-2016,2025-01-01 17:02:17,0:54:27 ,Medium
5921,City,138.0,Trip Completed,15-07-2016,2025-01-01 10:04:07,Morning,15-07-2016,2025-01-01 10:42:07,0:38:00 ,Medium
6192,Airport,138.0,Trip Completed,15-07-2016,2025-01-01 17:12:21,Evening,15-07-2016,2025-01-01 18:20:41,1:08:20 ,Far
6705,Airport,138.0,Trip Completed,15-07-2016,2025-01-01 22:57:10,Night,16-07-2016,2025-01-01 00:09:36,1:12:26 ,Near
242,Airport,139.0,Trip Completed,11-07-2016,2025-01-01 06:31:00,Morning,11-07-2016,2025-01-01 07:21:00,0:50:00 ,Medium
1359,City,139.0,Trip Completed,11-07-2016,2025-01-01 23:51:00,Night,12-07-2016,2025-01-01 00:50:00,0:59:00 ,Near
1865,Airport,139.0,Trip Completed,12-07-2016,2025-01-01 09:50:00,Morning,12-07-2016,2025-01-01 10:58:00,1:08:00 ,Far
2024,Airport,139.0,Trip Completed,12-07-2016,2025-01-01 13:55:00,Afternoon,12-07-2016,2025-01-01 14:32:00,0:37:00 ,Medium
2768,Airport,139.0,Trip Completed,13-07-2016,2025-01-01 04:17:53,Early Morning,13-07-2016,2025-01-01 04:45:45,0:27:52 ,Near
3067,City,139.0,Trip Completed,13-07-2016,2025-01-01 07:59:39,Morning,13-07-2016,2025-01-01 09:01:06,1:01:27 ,Far
3316,Airport,139.0,Trip Completed,13-07-2016,2025-01-01 12:02:32,Afternoon,13-07-2016,2025-01-01 13:02:04,0:59:32 ,Medium
4084,Airport,139.0,Trip Completed,14-07-2016,2025-01-01 02:44:19,Late Night,14-07-2016,2025-01-01 03:44:02,0:59:43 ,Medium
4858,City,139.0,Trip Completed,14-07-2016,2025-01-01 17:33:22,Evening,14-07-2016,2025-01-01 18:12:23,0:39:01 ,Medium
5566,Airport,139.0,Trip Completed,15-07-2016,2025-01-01 05:43:35,Morning,15-07-2016,2025-01-01 06:59:52,1:16:17 ,Far
6384,Airport,139.0,Trip Completed,15-07-2016,2025-01-01 19:21:28,Evening,15-07-2016,2025-01-01 20:26:09,1:04:41 ,Far
2001,Airport,140.0,Trip Completed,12-07-2016,2025-01-01 13:01:00,Afternoon,12-07-2016,2025-01-01 14:00:00,0:59:00 ,Medium
3483,City,140.0,Trip Completed,13-07-2016,2025-01-01 17:23:24,Evening,13-07-2016,2025-01-01 18:36:41,1:13:17 ,Far
3990,Airport,140.0,Trip Completed,13-07-2016,2025-01-01 23:20:17,Night,13-07-2016,2025-01-01 23:50:57,0:30:40 ,Medium
4531,City,140.0,Trip Completed,14-07-2016,2025-01-01 09:29:03,Morning,14-07-2016,2025-01-01 10:30:52,1:01:49 ,Far
5518,City,140.0,Trip Completed,15-07-2016,2025-01-01 05:15:31,Morning,15-07-2016,2025-01-01 06:16:58,1:01:27 ,Far
5869,City,140.0,Trip Completed,15-07-2016,2025-01-01 09:22:44,Morning,15-07-2016,2025-01-01 10:11:52,0:49:08 ,Medium
60,City,141.0,Trip Completed,11-07-2016,2025-01-01 03:57:00,Early Morning,11-07-2016,2025-01-01 04:46:00,0:49:00 ,Medium
282,City,141.0,Trip Completed,11-07-2016,2025-01-01 06:56:00,Morning,11-07-2016,2025-01-01 08:11:00,1:15:00 ,Far
1614,Airport,141.0,Trip Completed,12-07-2016,2025-01-01 06:55:00,Morning,12-07-2016,2025-01-01 07:30:00,0:35:00 ,Medium
2331,Airport,141.0,Trip Completed,12-07-2016,2025-01-01 19:13:00,Evening,12-07-2016,2025-01-01 20:28:00,1:15:00 ,Far
2825,Airport,141.0,Trip Completed,13-07-2016,2025-01-01 05:14:11,Morning,13-07-2016,2025-01-01 05:51:59,0:37:48 ,Medium
3411,Airport,141.0,Trip Completed,13-07-2016,2025-01-01 15:28:43,Afternoon,13-07-2016,2025-01-01 16:36:40,1:07:57 ,Far
4143,Airport,141.0,Trip Completed,14-07-2016,2025-01-01 04:51:04,Early Morning,14-07-2016,2025-01-01 05:40:46,0:49:42 ,Medium
4637,City,141.0,Trip Completed,14-07-2016,2025-01-01 11:29:06,Morning,14-07-2016,2025-01-01 12:16:28,0:47:22 ,Medium
4729,Airport,141.0,Trip Completed,14-07-2016,2025-01-01 14:04:28,Afternoon,14-07-2016,2025-01-01 15:11:08,1:06:40 ,Far
5318,Airport,141.0,Trip Completed,14-07-2016,2025-01-01 22:08:44,Night,14-07-2016,2025-01-01 22:58:08,0:49:24 ,Medium
6619,City,141.0,Trip Completed,15-07-2016,2025-01-01 21:52:30,Night,15-07-2016,2025-01-01 22:46:08,0:53:38 ,Medium
444,Airport,142.0,Trip Completed,11-07-2016,2025-01-01 09:09:00,Morning,11-07-2016,2025-01-01 09:52:00,0:43:00 ,Medium
1260,Airport,142.0,Trip Completed,11-07-2016,2025-01-01 21:59:00,Night,11-07-2016,2025-01-01 23:10:00,1:11:00 ,Far
1976,Airport,142.0,Trip Completed,12-07-2016,2025-01-01 12:18:00,Afternoon,12-07-2016,2025-01-01 13:30:00,1:12:00 ,Far
2096,Airport,142.0,Trip Completed,12-07-2016,2025-01-01 16:01:00,Afternoon,12-07-2016,2025-01-01 17:04:00,1:03:00 ,Far
2732,City,142.0,Trip Completed,13-07-2016,2025-01-01 02:33:50,Late Night,13-07-2016,2025-01-01 03:38:59,1:05:09 ,Far
5383,City,142.0,Trip Completed,14-07-2016,2025-01-01 00:03:46,Late Night,14-07-2016,2025-01-01 00:34:07,0:30:21 ,Medium
4156,City,142.0,Trip Completed,14-07-2016,2025-01-01 05:07:48,Morning,14-07-2016,2025-01-01 06:06:59,0:59:11 ,Medium
4761,City,142.0,Trip Completed,14-07-2016,2025-01-01 15:31:28,Afternoon,14-07-2016,2025-01-01 15:52:43,0:21:15 ,Near
6446,Airport,142.0,Trip Completed,15-07-2016,2025-01-01 20:02:19,Evening,15-07-2016,2025-01-01 20:53:07,0:50:48 ,Medium
6610,City,142.0,Trip Completed,15-07-2016,2025-01-01 21:49:16,Night,15-07-2016,2025-01-01 23:01:42,1:12:26 ,Far
638,City,143.0,Trip Completed,11-07-2016,2025-01-01 12:30:00,Afternoon,11-07-2016,2025-01-01 13:14:00,0:44:00 ,Medium
1644,Airport,143.0,Trip Completed,12-07-2016,2025-01-01 07:16:00,Morning,12-07-2016,2025-01-01 07:58:00,0:42:00 ,Medium
2040,Airport,143.0,Trip Completed,12-07-2016,2025-01-01 14:25:00,Afternoon,12-07-2016,2025-01-01 14:57:00,0:32:00 ,Medium
2794,City,143.0,Trip Completed,13-07-2016,2025-01-01 04:55:18,Early Morning,13-07-2016,2025-01-01 06:01:54,1:06:36 ,Far
3172,Airport,143.0,Trip Completed,13-07-2016,2025-01-01 09:13:30,Morning,13-07-2016,2025-01-01 10:24:06,1:10:36 ,Far
6559,Airport,143.0,Trip Completed,15-07-2016,2025-01-01 21:00:38,Night,15-07-2016,2025-01-01 21:58:22,0:57:44 ,Medium
243,City,144.0,Trip Completed,11-07-2016,2025-01-01 06:34:00,Morning,11-07-2016,2025-01-01 07:09:00,0:35:00 ,Medium
296,Airport,144.0,Trip Completed,11-07-2016,2025-01-01 07:12:00,Morning,11-07-2016,2025-01-01 07:54:00,0:42:00 ,Medium
677,City,144.0,Trip Completed,11-07-2016,2025-01-01 13:26:00,Afternoon,11-07-2016,2025-01-01 13:58:00,0:32:00 ,Medium
1360,City,144.0,Trip Completed,11-07-2016,2025-01-01 23:54:00,Night,12-07-2016,2025-01-01 01:09:00,1:15:00 ,Near
1916,Airport,144.0,Trip Completed,12-07-2016,2025-01-01 10:43:00,Morning,12-07-2016,2025-01-01 11:11:00,0:28:00 ,Near
2397,City,144.0,Trip Completed,12-07-2016,2025-01-01 19:45:00,Evening,12-07-2016,2025-01-01 20:19:00,0:34:00 ,Medium
3624,Airport,144.0,Trip Completed,13-07-2016,2025-01-01 18:52:47,Evening,13-07-2016,2025-01-01 19:54:38,1:01:51 ,Far
4799,City,144.0,Trip Completed,14-07-2016,2025-01-01 16:56:18,Afternoon,14-07-2016,2025-01-01 17:48:47,0:52:29 ,Medium
5241,City,144.0,Trip Completed,14-07-2016,2025-01-01 21:13:16,Night,14-07-2016,2025-01-01 21:42:26,0:29:10 ,Near
6380,Airport,144.0,Trip Completed,15-07-2016,2025-01-01 19:19:21,Evening,15-07-2016,2025-01-01 20:25:19,1:05:58 ,Far
998,Airport,145.0,Trip Completed,11-07-2016,2025-01-01 19:01:00,Evening,11-07-2016,2025-01-01 19:48:00,0:47:00 ,Medium
1281,Airport,145.0,Trip Completed,11-07-2016,2025-01-01 22:12:00,Night,11-07-2016,2025-01-01 22:51:00,0:39:00 ,Medium
2045,Airport,145.0,Trip Completed,12-07-2016,2025-01-01 14:43:00,Afternoon,12-07-2016,2025-01-01 15:06:00,0:23:00 ,Near
2424,City,145.0,Trip Completed,12-07-2016,2025-01-01 20:03:00,Evening,12-07-2016,2025-01-01 21:04:00,1:01:00 ,Far
3162,Airport,145.0,Trip Completed,13-07-2016,2025-01-01 09:11:48,Morning,13-07-2016,2025-01-01 09:38:07,0:26:19 ,Near
3222,City,145.0,Trip Completed,13-07-2016,2025-01-01 09:51:05,Morning,13-07-2016,2025-01-01 10:54:06,1:03:01 ,Far
4098,City,145.0,Trip Completed,14-07-2016,2025-01-01 03:11:51,Early Morning,14-07-2016,2025-01-01 03:59:55,0:48:04 ,Medium
4905,Airport,145.0,Trip Completed,14-07-2016,2025-01-01 18:00:53,Evening,14-07-2016,2025-01-01 18:41:20,0:40:27 ,Medium
5622,Airport,145.0,Trip Completed,15-07-2016,2025-01-01 06:27:02,Morning,15-07-2016,2025-01-01 07:38:28,1:11:26 ,Far
318,City,146.0,Trip Completed,11-07-2016,2025-01-01 07:28:00,Morning,11-07-2016,2025-01-01 08:43:00,1:15:00 ,Far
557,City,146.0,Trip Completed,11-07-2016,2025-01-01 10:15:00,Morning,11-07-2016,2025-01-01 11:10:00,0:55:00 ,Medium
2034,Airport,146.0,Trip Completed,12-07-2016,2025-01-01 14:16:00,Afternoon,12-07-2016,2025-01-01 15:20:00,1:04:00 ,Far
2392,City,146.0,Trip Completed,12-07-2016,2025-01-01 19:50:00,Evening,12-07-2016,2025-01-01 21:04:00,1:14:00 ,Far
4542,Airport,146.0,Trip Completed,14-07-2016,2025-01-01 09:40:19,Morning,14-07-2016,2025-01-01 10:08:27,0:28:08 ,Near
5500,City,146.0,Trip Completed,15-07-2016,2025-01-01 05:00:18,Morning,15-07-2016,2025-01-01 06:04:42,1:04:24 ,Far
6382,Airport,146.0,Trip Completed,15-07-2016,2025-01-01 19:15:16,Evening,15-07-2016,2025-01-01 20:28:29,1:13:13 ,Far
6575,City,146.0,Trip Completed,15-07-2016,2025-01-01 21:18:53,Night,15-07-2016,2025-01-01 21:58:24,0:39:31 ,Medium
1827,Airport,147.0,Trip Completed,12-07-2016,2025-01-01 09:35:00,Morning,12-07-2016,2025-01-01 10:24:00,0:49:00 ,Medium
2095,City,147.0,Trip Completed,12-07-2016,2025-01-01 15:56:00,Afternoon,12-07-2016,2025-01-01 16:43:00,0:47:00 ,Medium
3092,Airport,147.0,Trip Completed,13-07-2016,2025-01-01 08:15:35,Morning,13-07-2016,2025-01-01 08:50:48,0:35:13 ,Medium
4813,City,147.0,Trip Completed,14-07-2016,2025-01-01 17:17:11,Evening,14-07-2016,2025-01-01 18:18:41,1:01:30 ,Far
5164,City,147.0,Trip Completed,14-07-2016,2025-01-01 20:25:24,Evening,14-07-2016,2025-01-01 20:54:03,0:28:39 ,Near
6702,City,147.0,Trip Completed,15-07-2016,2025-01-01 22:47:49,Night,15-07-2016,2025-01-01 23:27:26,0:39:37 ,Medium
429,City,148.0,Trip Completed,11-07-2016,2025-01-01 08:54:00,Morning,11-07-2016,2025-01-01 09:47:00,0:53:00 ,Medium
2681,Airport,148.0,Trip Completed,12-07-2016,2025-01-01 00:10:00,Late Night,12-07-2016,2025-01-01 01:06:00,0:56:00 ,Medium
3160,City,148.0,Trip Completed,13-07-2016,2025-01-01 09:11:21,Morning,13-07-2016,2025-01-01 09:35:55,0:24:34 ,Near
3400,City,148.0,Trip Completed,13-07-2016,2025-01-01 15:04:14,Afternoon,13-07-2016,2025-01-01 16:09:31,1:05:17 ,Far
3889,Airport,148.0,Trip Completed,13-07-2016,2025-01-01 21:53:41,Night,13-07-2016,2025-01-01 22:32:43,0:39:02 ,Medium
4151,City,148.0,Trip Completed,14-07-2016,2025-01-01 04:58:39,Early Morning,14-07-2016,2025-01-01 06:08:38,1:09:59 ,Far
4738,Airport,148.0,Trip Completed,14-07-2016,2025-01-01 14:44:09,Afternoon,14-07-2016,2025-01-01 15:58:17,1:14:08 ,Far
4963,Airport,148.0,Trip Completed,14-07-2016,2025-01-01 18:35:15,Evening,14-07-2016,2025-01-01 19:50:38,1:15:23 ,Far
311,Airport,149.0,Trip Completed,11-07-2016,2025-01-01 07:27:00,Morning,11-07-2016,2025-01-01 08:08:00,0:41:00 ,Medium
928,City,149.0,Trip Completed,11-07-2016,2025-01-01 18:29:00,Evening,11-07-2016,2025-01-01 19:15:00,0:46:00 ,Medium
1468,City,149.0,Trip Completed,12-07-2016,2025-01-01 05:09:00,Morning,12-07-2016,2025-01-01 06:06:00,0:57:00 ,Medium
2677,City,149.0,Trip Completed,12-07-2016,2025-01-01 23:54:00,Night,13-07-2016,2025-01-01 00:31:24,0:37:24 ,Near
2916,City,149.0,Trip Completed,13-07-2016,2025-01-01 06:12:41,Morning,13-07-2016,2025-01-01 07:23:57,1:11:16 ,Far
4663,City,149.0,Trip Completed,14-07-2016,2025-01-01 12:16:57,Afternoon,14-07-2016,2025-01-01 12:59:56,0:42:59 ,Medium
6741,City,149.0,Trip Completed,15-07-2016,2025-01-01 23:42:11,Night,16-07-2016,2025-01-01 00:09:09,0:26:58 ,Near
48,City,150.0,Trip Completed,11-07-2016,2025-01-01 03:14:00,Early Morning,11-07-2016,2025-01-01 04:19:00,1:05:00 ,Far
838,City,150.0,Trip Completed,11-07-2016,2025-01-01 17:43:00,Evening,11-07-2016,2025-01-01 18:41:00,0:58:00 ,Medium
1657,Airport,150.0,Trip Completed,12-07-2016,2025-01-01 07:29:00,Morning,12-07-2016,2025-01-01 08:12:00,0:43:00 ,Medium
2032,Airport,150.0,Trip Completed,12-07-2016,2025-01-01 14:14:00,Afternoon,12-07-2016,2025-01-01 15:20:00,1:06:00 ,Far
3507,City,150.0,Trip Completed,13-07-2016,2025-01-01 17:38:09,Evening,13-07-2016,2025-01-01 18:21:38,0:43:29 ,Medium
3780,City,150.0,Trip Completed,13-07-2016,2025-01-01 20:45:38,Evening,13-07-2016,2025-01-01 21:27:07,0:41:29 ,Medium
6180,City,150.0,Trip Completed,15-07-2016,2025-01-01 17:02:22,Evening,15-07-2016,2025-01-01 17:48:25,0:46:03 ,Medium
6615,City,150.0,Trip Completed,15-07-2016,2025-01-01 21:46:01,Night,15-07-2016,2025-01-01 22:22:19,0:36:18 ,Medium
797,City,151.0,Trip Completed,11-07-2016,2025-01-01 17:16:00,Evening,11-07-2016,2025-01-01 18:12:00,0:56:00 ,Medium
1564,City,151.0,Trip Completed,12-07-2016,2025-01-01 06:18:00,Morning,12-07-2016,2025-01-01 07:14:00,0:56:00 ,Medium
2075,City,151.0,Trip Completed,12-07-2016,2025-01-01 15:31:00,Afternoon,12-07-2016,2025-01-01 16:47:00,1:16:00 ,Far
2822,City,151.0,Trip Completed,13-07-2016,2025-01-01 05:14:57,Morning,13-07-2016,2025-01-01 05:50:39,0:35:42 ,Medium
3387,City,151.0,Trip Completed,13-07-2016,2025-01-01 14:36:48,Afternoon,13-07-2016,2025-01-01 15:22:23,0:45:35 ,Medium
4315,City,151.0,Trip Completed,14-07-2016,2025-01-01 06:46:52,Morning,14-07-2016,2025-01-01 07:33:32,0:46:40 ,Medium
5549,Airport,151.0,Trip Completed,15-07-2016,2025-01-01 05:29:41,Morning,15-07-2016,2025-01-01 06:15:39,0:45:58 ,Medium
6284,City,151.0,Trip Completed,15-07-2016,2025-01-01 18:18:32,Evening,15-07-2016,2025-01-01 19:10:07,0:51:35 ,Medium
6403,Airport,151.0,Trip Completed,15-07-2016,2025-01-01 19:25:57,Evening,15-07-2016,2025-01-01 20:15:49,0:49:52 ,Medium
6684,Airport,151.0,Trip Completed,15-07-2016,2025-01-01 22:34:04,Night,15-07-2016,2025-01-01 23:27:31,0:53:27 ,Medium
451,City,152.0,Trip Completed,11-07-2016,2025-01-01 09:10:00,Morning,11-07-2016,2025-01-01 10:10:00,1:00:00 ,Medium
588,City,152.0,Trip Completed,11-07-2016,2025-01-01 11:20:00,Morning,11-07-2016,2025-01-01 11:53:00,0:33:00 ,Medium
671,Airport,152.0,Trip Completed,11-07-2016,2025-01-01 13:16:00,Afternoon,11-07-2016,2025-01-01 14:08:00,0:52:00 ,Medium
1369,Airport,152.0,Trip Completed,12-07-2016,2025-01-01 00:15:00,Late Night,12-07-2016,2025-01-01 00:53:00,0:38:00 ,Medium
1688,City,152.0,Trip Completed,12-07-2016,2025-01-01 07:51:00,Morning,12-07-2016,2025-01-01 08:21:00,0:30:00 ,Near
2861,City,152.0,Trip Completed,13-07-2016,2025-01-01 05:38:59,Morning,13-07-2016,2025-01-01 06:49:02,1:10:03 ,Far
3354,City,152.0,Trip Completed,13-07-2016,2025-01-01 13:25:02,Afternoon,13-07-2016,2025-01-01 14:39:48,1:14:46 ,Far
5141,Airport,152.0,Trip Completed,14-07-2016,2025-01-01 20:15:33,Evening,14-07-2016,2025-01-01 21:00:35,0:45:02 ,Medium
5460,Airport,152.0,Trip Completed,15-07-2016,2025-01-01 04:06:50,Early Morning,15-07-2016,2025-01-01 04:52:36,0:45:46 ,Medium
5904,City,152.0,Trip Completed,15-07-2016,2025-01-01 10:00:46,Morning,15-07-2016,2025-01-01 10:34:28,0:33:42 ,Medium
5973,Airport,152.0,Trip Completed,15-07-2016,2025-01-01 11:10:28,Morning,15-07-2016,2025-01-01 12:12:23,1:01:55 ,Far
704,Airport,153.0,Trip Completed,11-07-2016,2025-01-01 14:12:00,Afternoon,11-07-2016,2025-01-01 15:06:00,0:54:00 ,Medium
785,City,153.0,Trip Completed,11-07-2016,2025-01-01 16:49:00,Afternoon,11-07-2016,2025-01-01 17:24:00,0:35:00 ,Medium
2631,Airport,153.0,Trip Completed,12-07-2016,2025-01-01 22:18:00,Night,12-07-2016,2025-01-01 23:07:00,0:49:00 ,Medium
2911,Airport,153.0,Trip Completed,13-07-2016,2025-01-01 06:09:39,Morning,13-07-2016,2025-01-01 06:59:42,0:50:03 ,Medium
3360,Airport,153.0,Trip Completed,13-07-2016,2025-01-01 13:37:08,Afternoon,13-07-2016,2025-01-01 14:20:54,0:43:46 ,Medium
3667,Airport,153.0,Trip Completed,13-07-2016,2025-01-01 19:23:18,Evening,13-07-2016,2025-01-01 20:11:22,0:48:04 ,Medium
4624,Airport,153.0,Trip Completed,14-07-2016,2025-01-01 11:05:37,Morning,14-07-2016,2025-01-01 11:53:49,0:48:12 ,Medium
604,City,154.0,Trip Completed,11-07-2016,2025-01-01 11:44:00,Morning,11-07-2016,2025-01-01 12:49:00,1:05:00 ,Far
1464,Airport,154.0,Trip Completed,12-07-2016,2025-01-01 05:03:00,Morning,12-07-2016,2025-01-01 06:03:00,1:00:00 ,Medium
1810,City,154.0,Trip Completed,12-07-2016,2025-01-01 09:18:00,Morning,12-07-2016,2025-01-01 09:54:00,0:36:00 ,Medium
2009,City,154.0,Trip Completed,12-07-2016,2025-01-01 13:25:00,Afternoon,12-07-2016,2025-01-01 14:33:00,1:08:00 ,Far
2166,City,154.0,Trip Completed,12-07-2016,2025-01-01 17:30:00,Evening,12-07-2016,2025-01-01 18:35:00,1:05:00 ,Far
5379,City,154.0,Trip Completed,14-07-2016,2025-01-01 23:51:31,Night,15-07-2016,2025-01-01 01:04:40,1:13:09 ,Near
1367,City,155.0,Trip Completed,11-07-2016,2025-01-01 00:05:00,Late Night,11-07-2016,2025-01-01 01:06:00,1:01:00 ,Far
447,City,155.0,Trip Completed,11-07-2016,2025-01-01 09:07:00,Morning,11-07-2016,2025-01-01 09:57:00,0:50:00 ,Medium
1682,City,155.0,Trip Completed,12-07-2016,2025-01-01 07:47:00,Morning,12-07-2016,2025-01-01 08:38:00,0:51:00 ,Medium
2043,Airport,155.0,Trip Completed,12-07-2016,2025-01-01 14:30:00,Afternoon,12-07-2016,2025-01-01 15:21:00,0:51:00 ,Medium
2796,Airport,155.0,Trip Completed,13-07-2016,2025-01-01 04:49:07,Early Morning,13-07-2016,2025-01-01 05:29:40,0:40:33 ,Medium
3945,City,155.0,Trip Completed,13-07-2016,2025-01-01 22:33:31,Night,13-07-2016,2025-01-01 23:16:43,0:43:12 ,Medium
4196,City,155.0,Trip Completed,14-07-2016,2025-01-01 05:29:40,Morning,14-07-2016,2025-01-01 06:36:39,1:06:59 ,Far
5174,City,155.0,Trip Completed,14-07-2016,2025-01-01 20:29:43,Evening,14-07-2016,2025-01-01 21:24:38,0:54:55 ,Medium
5480,City,155.0,Trip Completed,15-07-2016,2025-01-01 04:51:02,Early Morning,15-07-2016,2025-01-01 06:03:45,1:12:43 ,Far
5883,Airport,155.0,Trip Completed,15-07-2016,2025-01-01 09:39:54,Morning,15-07-2016,2025-01-01 10:48:56,1:09:02 ,Far
6013,Airport,155.0,Trip Completed,15-07-2016,2025-01-01 12:26:51,Afternoon,15-07-2016,2025-01-01 13:03:34,0:36:43 ,Medium
438,City,156.0,Trip Completed,11-07-2016,2025-01-01 09:05:00,Morning,11-07-2016,2025-01-01 10:14:00,1:09:00 ,Far
636,City,156.0,Trip Completed,11-07-2016,2025-01-01 12:25:00,Afternoon,11-07-2016,2025-01-01 13:09:00,0:44:00 ,Medium
1938,Airport,156.0,Trip Completed,12-07-2016,2025-01-01 11:21:00,Morning,12-07-2016,2025-01-01 12:03:00,0:42:00 ,Medium
2129,Airport,156.0,Trip Completed,12-07-2016,2025-01-01 17:06:00,Evening,12-07-2016,2025-01-01 18:18:00,1:12:00 ,Far
3337,Airport,156.0,Trip Completed,13-07-2016,2025-01-01 12:42:45,Afternoon,13-07-2016,2025-01-01 13:50:52,1:08:07 ,Far
3472,City,156.0,Trip Completed,13-07-2016,2025-01-01 17:16:47,Evening,13-07-2016,2025-01-01 18:06:23,0:49:36 ,Medium
3991,City,156.0,Trip Completed,13-07-2016,2025-01-01 23:24:37,Night,14-07-2016,2025-01-01 00:06:50,0:42:13 ,Near
4221,Airport,156.0,Trip Completed,14-07-2016,2025-01-01 05:46:40,Morning,14-07-2016,2025-01-01 06:35:16,0:48:36 ,Medium
5719,Airport,156.0,Trip Completed,15-07-2016,2025-01-01 07:45:50,Morning,15-07-2016,2025-01-01 08:21:28,0:35:38 ,Medium
143,Airport,157.0,Trip Completed,11-07-2016,2025-01-01 05:24:00,Morning,11-07-2016,2025-01-01 06:01:00,0:37:00 ,Medium
784,City,157.0,Trip Completed,11-07-2016,2025-01-01 16:50:00,Afternoon,11-07-2016,2025-01-01 17:23:00,0:33:00 ,Medium
1020,Airport,157.0,Trip Completed,11-07-2016,2025-01-01 19:17:00,Evening,11-07-2016,2025-01-01 20:08:00,0:51:00 ,Medium
2934,City,157.0,Trip Completed,13-07-2016,2025-01-01 06:28:12,Morning,13-07-2016,2025-01-01 07:10:08,0:41:56 ,Medium
4073,City,157.0,Trip Completed,14-07-2016,2025-01-01 02:10:36,Late Night,14-07-2016,2025-01-01 02:54:21,0:43:45 ,Medium
4751,City,157.0,Trip Completed,14-07-2016,2025-01-01 15:18:31,Afternoon,14-07-2016,2025-01-01 16:12:44,0:54:13 ,Medium
5275,City,157.0,Trip Completed,14-07-2016,2025-01-01 21:38:10,Night,14-07-2016,2025-01-01 22:21:52,0:43:42 ,Medium
1262,Airport,158.0,Trip Completed,11-07-2016,2025-01-01 22:00:00,Night,11-07-2016,2025-01-01 23:04:00,1:04:00 ,Far
1600,City,158.0,Trip Completed,12-07-2016,2025-01-01 06:39:00,Morning,12-07-2016,2025-01-01 07:13:00,0:34:00 ,Medium
2016,City,158.0,Trip Completed,12-07-2016,2025-01-01 13:34:00,Afternoon,12-07-2016,2025-01-01 14:36:00,1:02:00 ,Far
2370,Airport,158.0,Trip Completed,12-07-2016,2025-01-01 19:37:00,Evening,12-07-2016,2025-01-01 20:11:00,0:34:00 ,Medium
3192,Airport,158.0,Trip Completed,13-07-2016,2025-01-01 09:32:25,Morning,13-07-2016,2025-01-01 10:42:22,1:09:57 ,Far
3367,Airport,158.0,Trip Completed,13-07-2016,2025-01-01 13:51:00,Afternoon,13-07-2016,2025-01-01 14:29:30,0:38:30 ,Medium
