Request id,Pickup point,Driver id,Status,Request,Req_timestamp,Day Category,Drop,Drop_timestamp,Travel Time,Distance
5017,City,61,Trip Completed,14-07-2016,7:09:05 PM,Evening,14-07-2016,8:01:24 PM,0:52:19 ,Medium
5580,City,61,Trip Completed,15-07-2016,5:51:48 AM,Morning,15-07-2016,7:08:30 AM,1:16:42 ,Far
6066,Airport,61,Trip Completed,15-07-2016,1:54:34 PM,Afternoon,15-07-2016,2:44:05 PM,0:49:31 ,Medium
418,City,62,Trip Completed,11-07-2016,8:42:00 AM,Morning,11-07-2016,9:24:00 AM,0:42:00 ,Medium
608,Airport,62,Trip Completed,11-07-2016,11:57:00 AM,Morning,11-07-2016,12:48:00 PM,0:51:00 ,Medium
1842,City,62,Trip Completed,12-07-2016,9:40:00 AM,Morning,12-07-2016,10:18:00 AM,0:38:00 ,Medium
4004,City,62,Trip Completed,13-07-2016,11:40:41 PM,Night,14-07-2016,12:21:38 AM,0:40:57 ,Near
5791,City,62,Trip Completed,15-07-2016,8:35:12 AM,Morning,15-07-2016,9:19:35 AM,0:44:23 ,Medium
6548,Airport,62,Trip Completed,15-07-2016,8:56:32 PM,Evening,15-07-2016,9:45:32 PM,0:49:00 ,Medium
121,Airport,63,Trip Completed,11-07-2016,5:13:00 AM,Morning,11-07-2016,6:08:00 AM,0:55:00 ,Medium
571,Airport,63,Trip Completed,11-07-2016,10:44:00 AM,Morning,11-07-2016,11:44:00 AM,1:00:00 ,Medium
2444,Airport,63,Trip Completed,12-07-2016,8:23:00 PM,Evening,12-07-2016,9:35:00 PM,1:12:00 ,Far
2815,City,63,Trip Completed,13-07-2016,5:13:32 AM,Morning,13-07-2016,5:42:58 AM,0:29:26 ,Near
3510,Airport,63,Trip Completed,13-07-2016,5:42:32 PM,Evening,13-07-2016,6:32:16 PM,0:49:44 ,Medium
5013,City,63,Trip Completed,14-07-2016,7:01:56 PM,Evening,14-07-2016,7:37:00 PM,0:35:04 ,Medium
5457,City,63,Trip Completed,15-07-2016,3:56:41 AM,Early Morning,15-07-2016,4:54:26 AM,0:57:45 ,Medium
5940,City,63,Trip Completed,15-07-2016,10:18:26 AM,Morning,15-07-2016,11:12:53 AM,0:54:27 ,Medium
6197,City,63,Trip Completed,15-07-2016,5:24:24 PM,Evening,15-07-2016,6:05:53 PM,0:41:29 ,Medium
6660,Airport,63,Trip Completed,15-07-2016,10:15:00 PM,Night,15-07-2016,11:14:39 PM,0:59:39 ,Medium
584,Airport,64,Trip Completed,11-07-2016,11:14:00 AM,Morning,11-07-2016,12:25:00 PM,1:11:00 ,Far
1741,Airport,64,Trip Completed,12-07-2016,8:32:00 AM,Morning,12-07-2016,9:08:00 AM,0:36:00 ,Medium
2031,City,64,Trip Completed,12-07-2016,2:17:00 PM,Afternoon,12-07-2016,2:51:00 PM,0:34:00 ,Medium
3158,Airport,64,Trip Completed,13-07-2016,9:07:00 AM,Morning,13-07-2016,10:00:18 AM,0:53:18 ,Medium
3955,Airport,64,Trip Completed,13-07-2016,10:56:09 PM,Night,13-07-2016,11:50:55 PM,0:54:46 ,Medium
4384,City,64,Trip Completed,14-07-2016,7:49:20 AM,Morning,14-07-2016,8:54:46 AM,1:05:26 ,Far
5224,City,64,Trip Completed,14-07-2016,9:07:44 PM,Night,14-07-2016,10:19:37 PM,1:11:53 ,Far
5394,Airport,64,Trip Completed,15-07-2016,12:47:57 AM,Late Night,15-07-2016,1:42:51 AM,0:54:54 ,Medium
5511,Airport,64,Trip Completed,15-07-2016,5:10:13 AM,Morning,15-07-2016,6:09:36 AM,0:59:23 ,Medium
744,City,65,Trip Completed,11-07-2016,3:41:00 PM,Afternoon,11-07-2016,4:30:00 PM,0:49:00 ,Medium
1634,Airport,65,Trip Completed,12-07-2016,7:13:00 AM,Morning,12-07-2016,8:04:00 AM,0:51:00 ,Medium
1911,Airport,65,Trip Completed,12-07-2016,10:43:00 AM,Morning,12-07-2016,11:41:00 AM,0:58:00 ,Medium
2608,Airport,65,Trip Completed,12-07-2016,9:59:00 PM,Night,12-07-2016,10:36:00 PM,0:37:00 ,Medium
3456,Airport,65,Trip Completed,13-07-2016,4:59:22 PM,Afternoon,13-07-2016,5:47:12 PM,0:47:50 ,Medium
3561,City,65,Trip Completed,13-07-2016,6:14:34 PM,Evening,13-07-2016,6:55:15 PM,0:40:41 ,Medium
5216,Airport,65,Trip Completed,14-07-2016,8:56:47 PM,Evening,14-07-2016,9:45:04 PM,0:48:17 ,Medium
5573,City,65,Trip Completed,15-07-2016,5:48:54 AM,Morning,15-07-2016,6:19:03 AM,0:30:09 ,Medium
5952,Airport,65,Trip Completed,15-07-2016,10:42:35 AM,Morning,15-07-2016,11:20:09 AM,0:37:34 ,Medium
6093,Airport,65,Trip Completed,15-07-2016,2:34:33 PM,Afternoon,15-07-2016,3:30:31 PM,0:55:58 ,Medium
6749,Airport,65,Trip Completed,15-07-2016,11:48:42 PM,Night,16-07-2016,12:36:53 AM,0:48:11 ,Near
250,Airport,66,Trip Completed,11-07-2016,6:29:00 AM,Morning,11-07-2016,7:34:00 AM,1:05:00 ,Far
781,City,66,Trip Completed,11-07-2016,4:40:00 PM,Afternoon,11-07-2016,5:41:00 PM,1:01:00 ,Far
1681,Airport,66,Trip Completed,12-07-2016,7:53:00 AM,Morning,12-07-2016,8:44:00 AM,0:51:00 ,Medium
3924,Airport,66,Trip Completed,13-07-2016,10:21:56 PM,Night,13-07-2016,11:04:13 PM,0:42:17 ,Medium
5271,City,66,Trip Completed,14-07-2016,9:33:30 PM,Night,14-07-2016,10:21:00 PM,0:47:30 ,Medium
5899,Airport,66,Trip Completed,15-07-2016,9:55:05 AM,Morning,15-07-2016,10:23:11 AM,0:28:06 ,Near
6273,City,66,Trip Completed,15-07-2016,6:09:45 PM,Evening,15-07-2016,7:22:05 PM,1:12:20 ,Far
630,Airport,67,Trip Completed,11-07-2016,12:16:00 PM,Afternoon,11-07-2016,1:10:00 PM,0:54:00 ,Medium
679,City,67,Trip Completed,11-07-2016,1:22:00 PM,Afternoon,11-07-2016,2:17:00 PM,0:55:00 ,Medium
782,Airport,67,Trip Completed,11-07-2016,4:46:00 PM,Afternoon,11-07-2016,5:27:00 PM,0:41:00 ,Medium
1329,Airport,67,Trip Completed,11-07-2016,11:10:00 PM,Night,11-07-2016,11:45:00 PM,0:35:00 ,Medium
1712,Airport,67,Trip Completed,12-07-2016,8:14:00 AM,Morning,12-07-2016,9:06:00 AM,0:52:00 ,Medium
2033,City,67,Trip Completed,12-07-2016,2:17:00 PM,Afternoon,12-07-2016,2:59:00 PM,0:42:00 ,Medium
3094,Airport,67,Trip Completed,13-07-2016,8:21:01 AM,Morning,13-07-2016,8:53:34 AM,0:32:33 ,Medium
4709,Airport,67,Trip Completed,14-07-2016,1:21:10 PM,Afternoon,14-07-2016,2:22:19 PM,1:01:09 ,Far
4948,Airport,67,Trip Completed,14-07-2016,6:28:34 PM,Evening,14-07-2016,7:39:52 PM,1:11:18 ,Far
5597,City,67,Trip Completed,15-07-2016,6:04:49 AM,Morning,15-07-2016,7:00:21 AM,0:55:32 ,Medium
6747,City,67,Trip Completed,15-07-2016,11:47:37 PM,Night,16-07-2016,12:58:57 AM,1:11:20 ,Near
1480,Airport,68,Trip Completed,12-07-2016,5:15:00 AM,Morning,12-07-2016,6:06:00 AM,0:51:00 ,Medium
2013,City,68,Trip Completed,12-07-2016,1:35:00 PM,Afternoon,12-07-2016,2:29:00 PM,0:54:00 ,Medium
2867,Airport,68,Trip Completed,13-07-2016,5:45:19 AM,Morning,13-07-2016,6:28:32 AM,0:43:13 ,Medium
3377,Airport,68,Trip Completed,13-07-2016,2:17:32 PM,Afternoon,13-07-2016,3:01:27 PM,0:43:55 ,Medium
4108,City,68,Trip Completed,14-07-2016,3:56:10 AM,Early Morning,14-07-2016,4:38:59 AM,0:42:49 ,Medium
4368,City,68,Trip Completed,14-07-2016,7:38:59 AM,Morning,14-07-2016,8:11:28 AM,0:32:29 ,Medium
4787,City,68,Trip Completed,14-07-2016,4:41:13 PM,Afternoon,14-07-2016,5:15:13 PM,0:34:00 ,Medium
93,City,69,Trip Completed,11-07-2016,4:53:00 AM,Early Morning,11-07-2016,5:30:00 AM,0:37:00 ,Medium
402,Airport,69,Trip Completed,11-07-2016,8:31:00 AM,Morning,11-07-2016,9:02:00 AM,0:31:00 ,Medium
582,City,69,Trip Completed,11-07-2016,10:56:00 AM,Morning,11-07-2016,11:59:00 AM,1:03:00 ,Far
733,City,69,Trip Completed,11-07-2016,3:25:00 PM,Afternoon,11-07-2016,4:30:00 PM,1:05:00 ,Far
951,Airport,69,Trip Completed,11-07-2016,6:38:00 PM,Evening,11-07-2016,7:10:00 PM,0:32:00 ,Medium
1889,City,69,Trip Completed,12-07-2016,10:14:00 AM,Morning,12-07-2016,11:18:00 AM,1:04:00 ,Far
2046,Airport,69,Trip Completed,12-07-2016,2:40:00 PM,Afternoon,12-07-2016,3:22:00 PM,0:42:00 ,Medium
2664,Airport,69,Trip Completed,12-07-2016,11:26:00 PM,Night,13-07-2016,12:01:12 AM,0:35:12 ,Near
2936,City,69,Trip Completed,13-07-2016,6:28:33 AM,Morning,13-07-2016,7:42:26 AM,1:13:53 ,Far
3740,Airport,69,Trip Completed,13-07-2016,8:22:06 PM,Evening,13-07-2016,8:55:56 PM,0:33:50 ,Medium
4482,Airport,69,Trip Completed,14-07-2016,8:53:30 AM,Morning,14-07-2016,9:52:26 AM,0:58:56 ,Medium
4718,City,69,Trip Completed,14-07-2016,1:41:23 PM,Afternoon,14-07-2016,2:20:34 PM,0:39:11 ,Medium
4908,Airport,69,Trip Completed,14-07-2016,6:05:13 PM,Evening,14-07-2016,6:34:08 PM,0:28:55 ,Near
6278,Airport,69,Trip Completed,15-07-2016,6:13:31 PM,Evening,15-07-2016,6:55:37 PM,0:42:06 ,Medium
514,City,70,Trip Completed,11-07-2016,9:45:00 AM,Morning,11-07-2016,10:56:00 AM,1:11:00 ,Far
703,City,70,Trip Completed,11-07-2016,2:11:00 PM,Afternoon,11-07-2016,2:44:00 PM,0:33:00 ,Medium
947,City,70,Trip Completed,11-07-2016,6:37:00 PM,Evening,11-07-2016,7:04:00 PM,0:27:00 ,Near
2252,City,70,Trip Completed,12-07-2016,6:26:00 PM,Evening,12-07-2016,7:00:00 PM,0:34:00 ,Medium
2896,City,70,Trip Completed,13-07-2016,5:59:51 AM,Morning,13-07-2016,7:13:25 AM,1:13:34 ,Far
3583,Airport,70,Trip Completed,13-07-2016,6:31:39 PM,Evening,13-07-2016,7:25:25 PM,0:53:46 ,Medium
4263,Airport,70,Trip Completed,14-07-2016,6:10:32 AM,Morning,14-07-2016,7:25:59 AM,1:15:27 ,Far
4398,City,70,Trip Completed,14-07-2016,8:03:25 AM,Morning,14-07-2016,9:01:47 AM,0:58:22 ,Medium
5029,City,70,Trip Completed,14-07-2016,7:16:39 PM,Evening,14-07-2016,7:49:02 PM,0:32:23 ,Medium
5554,Airport,70,Trip Completed,15-07-2016,5:37:40 AM,Morning,15-07-2016,6:10:15 AM,0:32:35 ,Medium
5746,City,70,Trip Completed,15-07-2016,7:52:17 AM,Morning,15-07-2016,8:33:38 AM,0:41:21 ,Medium
5986,Airport,70,Trip Completed,15-07-2016,11:35:04 AM,Morning,15-07-2016,12:30:23 PM,0:55:19 ,Medium
6140,Airport,70,Trip Completed,15-07-2016,3:54:52 PM,Afternoon,15-07-2016,4:59:06 PM,1:04:14 ,Far
6554,City,70,Trip Completed,15-07-2016,8:58:09 PM,Evening,15-07-2016,9:56:10 PM,0:58:01 ,Medium
467,City,71,Trip Completed,11-07-2016,9:20:00 AM,Morning,11-07-2016,10:17:00 AM,0:57:00 ,Medium
615,City,71,Trip Completed,11-07-2016,11:54:00 AM,Morning,11-07-2016,12:43:00 PM,0:49:00 ,Medium
801,Airport,71,Trip Completed,11-07-2016,5:11:00 PM,Evening,11-07-2016,6:24:00 PM,1:13:00 ,Far
1587,Airport,71,Trip Completed,12-07-2016,6:31:00 AM,Morning,12-07-2016,7:42:00 AM,1:11:00 ,Far
1925,City,71,Trip Completed,12-07-2016,11:06:00 AM,Morning,12-07-2016,11:51:00 AM,0:45:00 ,Medium
2527,City,71,Trip Completed,12-07-2016,9:11:00 PM,Night,12-07-2016,9:53:00 PM,0:42:00 ,Medium
3065,Airport,71,Trip Completed,13-07-2016,7:55:48 AM,Morning,13-07-2016,8:26:59 AM,0:31:11 ,Medium
5031,Airport,71,Trip Completed,14-07-2016,7:12:52 PM,Evening,14-07-2016,7:55:35 PM,0:42:43 ,Medium
160,Airport,72,Trip Completed,11-07-2016,5:38:00 AM,Morning,11-07-2016,6:34:00 AM,0:56:00 ,Medium
2029,City,72,Trip Completed,12-07-2016,2:16:00 PM,Afternoon,12-07-2016,3:09:00 PM,0:53:00 ,Medium
2543,City,72,Trip Completed,12-07-2016,9:16:00 PM,Night,12-07-2016,9:53:00 PM,0:37:00 ,Medium
2941,Airport,72,Trip Completed,13-07-2016,6:28:03 AM,Morning,13-07-2016,7:19:44 AM,0:51:41 ,Medium
4766,City,72,Trip Completed,14-07-2016,3:40:51 PM,Afternoon,14-07-2016,4:28:14 PM,0:47:23 ,Medium
5349,Airport,72,Trip Completed,14-07-2016,10:55:36 PM,Night,14-07-2016,11:22:32 PM,0:26:56 ,Near
5409,Airport,72,Trip Completed,15-07-2016,1:36:28 AM,Late Night,15-07-2016,2:46:45 AM,1:10:17 ,Far
6698,Airport,72,Trip Completed,15-07-2016,10:47:43 PM,Night,15-07-2016,11:51:58 PM,1:04:15 ,Far
81,Airport,73,Trip Completed,11-07-2016,4:47:00 AM,Early Morning,11-07-2016,6:00:00 AM,1:13:00 ,Far
370,City,73,Trip Completed,11-07-2016,8:06:00 AM,Morning,11-07-2016,8:32:00 AM,0:26:00 ,Near
799,Airport,73,Trip Completed,11-07-2016,5:07:00 PM,Evening,11-07-2016,5:53:00 PM,0:46:00 ,Medium
1300,City,73,Trip Completed,11-07-2016,10:31:00 PM,Night,11-07-2016,10:56:00 PM,0:25:00 ,Near
1805,Airport,73,Trip Completed,12-07-2016,9:11:00 AM,Morning,12-07-2016,10:03:00 AM,0:52:00 ,Medium
2410,City,73,Trip Completed,12-07-2016,8:05:00 PM,Evening,12-07-2016,8:59:00 PM,0:54:00 ,Medium
2723,Airport,73,Trip Completed,13-07-2016,2:18:57 AM,Late Night,13-07-2016,3:10:15 AM,0:51:18 ,Medium
3240,City,73,Trip Completed,13-07-2016,10:06:24 AM,Morning,13-07-2016,10:35:55 AM,0:29:31 ,Near
3424,City,73,Trip Completed,13-07-2016,3:48:23 PM,Afternoon,13-07-2016,4:53:47 PM,1:05:24 ,Far
4188,City,73,Trip Completed,14-07-2016,5:29:47 AM,Morning,14-07-2016,5:59:54 AM,0:30:07 ,Medium
5617,City,73,Trip Completed,15-07-2016,6:25:50 AM,Morning,15-07-2016,7:36:28 AM,1:10:38 ,Far
5932,Airport,73,Trip Completed,15-07-2016,10:09:21 AM,Morning,15-07-2016,11:21:25 AM,1:12:04 ,Far
6699,City,73,Trip Completed,15-07-2016,10:47:07 PM,Night,15-07-2016,11:37:30 PM,0:50:23 ,Medium
285,City,74,Trip Completed,11-07-2016,7:02:00 AM,Morning,11-07-2016,7:40:00 AM,0:38:00 ,Medium
754,City,74,Trip Completed,11-07-2016,4:06:00 PM,Afternoon,11-07-2016,4:53:00 PM,0:47:00 ,Medium
1449,Airport,74,Trip Completed,12-07-2016,4:53:00 AM,Early Morning,12-07-2016,5:57:00 AM,1:04:00 ,Far
2764,Airport,74,Trip Completed,13-07-2016,3:58:16 AM,Early Morning,13-07-2016,4:42:07 AM,0:43:51 ,Medium
2859,City,74,Trip Completed,13-07-2016,5:39:10 AM,Morning,13-07-2016,6:37:36 AM,0:58:26 ,Medium
3036,Airport,74,Trip Completed,13-07-2016,7:36:39 AM,Morning,13-07-2016,8:45:40 AM,1:09:01 ,Far
3934,Airport,74,Trip Completed,13-07-2016,10:20:43 PM,Night,13-07-2016,11:25:38 PM,1:04:55 ,Far
4486,City,74,Trip Completed,14-07-2016,9:00:12 AM,Morning,14-07-2016,9:39:07 AM,0:38:55 ,Medium
4996,City,74,Trip Completed,14-07-2016,6:52:05 PM,Evening,14-07-2016,7:44:24 PM,0:52:19 ,Medium
5133,Airport,74,Trip Completed,14-07-2016,8:11:45 PM,Evening,14-07-2016,8:45:59 PM,0:34:14 ,Medium
5887,City,74,Trip Completed,15-07-2016,9:39:16 AM,Morning,15-07-2016,10:23:51 AM,0:44:35 ,Medium
6402,Airport,74,Trip Completed,15-07-2016,7:29:36 PM,Evening,15-07-2016,8:41:40 PM,1:12:04 ,Far
462,City,75,Trip Completed,11-07-2016,9:14:00 AM,Morning,11-07-2016,10:30:00 AM,1:16:00 ,Far
817,City,75,Trip Completed,11-07-2016,5:32:00 PM,Evening,11-07-2016,6:23:00 PM,0:51:00 ,Medium
1790,Airport,75,Trip Completed,12-07-2016,9:06:00 AM,Morning,12-07-2016,9:58:00 AM,0:52:00 ,Medium
2014,City,75,Trip Completed,12-07-2016,1:36:00 PM,Afternoon,12-07-2016,2:09:00 PM,0:33:00 ,Medium
2165,City,75,Trip Completed,12-07-2016,5:31:00 PM,Evening,12-07-2016,6:24:00 PM,0:53:00 ,Medium
2627,City,75,Trip Completed,12-07-2016,10:08:00 PM,Night,12-07-2016,10:56:00 PM,0:48:00 ,Medium
2968,City,75,Trip Completed,13-07-2016,6:54:38 AM,Morning,13-07-2016,7:28:34 AM,0:33:56 ,Medium
3282,Airport,75,Trip Completed,13-07-2016,10:47:18 AM,Morning,13-07-2016,11:24:06 AM,0:36:48 ,Medium
3544,City,75,Trip Completed,13-07-2016,5:54:21 PM,Evening,13-07-2016,7:01:12 PM,1:06:51 ,Far
5552,Airport,75,Trip Completed,15-07-2016,5:33:21 AM,Morning,15-07-2016,6:28:41 AM,0:55:20 ,Medium
6657,Airport,75,Trip Completed,15-07-2016,10:11:53 PM,Night,15-07-2016,11:13:20 PM,1:01:27 ,Far
88,Airport,76,Trip Completed,11-07-2016,4:54:00 AM,Early Morning,11-07-2016,6:07:00 AM,1:13:00 ,Far
201,City,76,Trip Completed,11-07-2016,6:09:00 AM,Morning,11-07-2016,7:20:00 AM,1:11:00 ,Far
847,Airport,76,Trip Completed,11-07-2016,5:49:00 PM,Evening,11-07-2016,6:48:00 PM,0:59:00 ,Medium
1585,Airport,76,Trip Completed,12-07-2016,6:30:00 AM,Morning,12-07-2016,7:27:00 AM,0:57:00 ,Medium
2116,City,76,Trip Completed,12-07-2016,4:33:00 PM,Afternoon,12-07-2016,5:09:00 PM,0:36:00 ,Medium
2800,Airport,76,Trip Completed,13-07-2016,4:58:26 AM,Early Morning,13-07-2016,5:27:13 AM,0:28:47 ,Near
3066,City,76,Trip Completed,13-07-2016,7:57:03 AM,Morning,13-07-2016,8:44:39 AM,0:47:36 ,Medium
3640,City,76,Trip Completed,13-07-2016,7:05:17 PM,Evening,13-07-2016,7:46:35 PM,0:41:18 ,Medium
4162,City,76,Trip Completed,14-07-2016,5:06:45 AM,Morning,14-07-2016,6:16:57 AM,1:10:12 ,Far
4892,Airport,76,Trip Completed,14-07-2016,5:59:40 PM,Evening,14-07-2016,7:08:42 PM,1:09:02 ,Far
5038,City,76,Trip Completed,14-07-2016,7:20:13 PM,Evening,14-07-2016,7:47:40 PM,0:27:27 ,Near
6417,City,76,Trip Completed,15-07-2016,7:44:20 PM,Evening,15-07-2016,8:44:57 PM,1:00:37 ,Far
376,City,77,Trip Completed,11-07-2016,8:11:00 AM,Morning,11-07-2016,8:49:00 AM,0:38:00 ,Medium
899,City,77,Trip Completed,11-07-2016,6:09:00 PM,Evening,11-07-2016,7:16:00 PM,1:07:00 ,Far
1112,Airport,77,Trip Completed,11-07-2016,8:15:00 PM,Evening,11-07-2016,9:07:00 PM,0:52:00 ,Medium
1444,City,77,Trip Completed,12-07-2016,4:43:00 AM,Early Morning,12-07-2016,5:56:00 AM,1:13:00 ,Far
1993,City,77,Trip Completed,12-07-2016,12:50:00 PM,Afternoon,12-07-2016,1:42:00 PM,0:52:00 ,Medium
2417,City,77,Trip Completed,12-07-2016,7:59:00 PM,Evening,12-07-2016,9:22:00 PM,1:23:00 ,Far
3318,City,77,Trip Completed,13-07-2016,12:25:28 PM,Afternoon,13-07-2016,1:07:25 PM,0:41:57 ,Medium
3529,Airport,77,Trip Completed,13-07-2016,5:53:17 PM,Evening,13-07-2016,6:36:10 PM,0:42:53 ,Medium
4322,Airport,77,Trip Completed,14-07-2016,7:04:32 AM,Morning,14-07-2016,7:30:47 AM,0:26:15 ,Near
5861,Airport,77,Trip Completed,15-07-2016,9:11:35 AM,Morning,15-07-2016,10:26:32 AM,1:14:57 ,Far
6519,City,77,Trip Completed,15-07-2016,8:44:17 PM,Evening,15-07-2016,9:32:35 PM,0:48:18 ,Medium
34,City,78,Trip Completed,11-07-2016,2:20:00 AM,Late Night,11-07-2016,3:34:00 AM,1:14:00 ,Far
637,Airport,78,Trip Completed,11-07-2016,12:24:00 PM,Afternoon,11-07-2016,1:31:00 PM,1:07:00 ,Far
1005,City,78,Trip Completed,11-07-2016,7:07:00 PM,Evening,11-07-2016,7:53:00 PM,0:46:00 ,Medium
1293,City,78,Trip Completed,11-07-2016,10:28:00 PM,Night,11-07-2016,11:24:00 PM,0:56:00 ,Medium
1664,Airport,78,Trip Completed,12-07-2016,7:35:00 AM,Morning,12-07-2016,8:45:00 AM,1:10:00 ,Far
1915,City,78,Trip Completed,12-07-2016,10:45:00 AM,Morning,12-07-2016,11:32:00 AM,0:47:00 ,Medium
3262,Airport,78,Trip Completed,13-07-2016,10:21:02 AM,Morning,13-07-2016,11:08:03 AM,0:47:01 ,Medium
3546,City,78,Trip Completed,13-07-2016,6:02:46 PM,Evening,13-07-2016,6:48:14 PM,0:45:28 ,Medium
3977,Airport,78,Trip Completed,13-07-2016,11:13:11 PM,Night,13-07-2016,11:50:19 PM,0:37:08 ,Medium
4300,City,78,Trip Completed,14-07-2016,6:46:29 AM,Morning,14-07-2016,7:59:18 AM,1:12:49 ,Far
4680,City,78,Trip Completed,14-07-2016,12:48:45 PM,Afternoon,14-07-2016,1:34:02 PM,0:45:17 ,Medium
4812,City,78,Trip Completed,14-07-2016,5:17:14 PM,Evening,14-07-2016,6:20:41 PM,1:03:27 ,Far
5972,Airport,78,Trip Completed,15-07-2016,11:06:13 AM,Morning,15-07-2016,11:47:09 AM,0:40:56 ,Medium
645,City,79,Trip Completed,11-07-2016,12:39:00 PM,Afternoon,11-07-2016,1:51:00 PM,1:12:00 ,Far
732,Airport,79,Trip Completed,11-07-2016,3:18:00 PM,Afternoon,11-07-2016,3:57:00 PM,0:39:00 ,Medium
1215,Airport,79,Trip Completed,11-07-2016,9:33:00 PM,Night,11-07-2016,10:28:00 PM,0:55:00 ,Medium
1450,Airport,79,Trip Completed,12-07-2016,4:46:00 AM,Early Morning,12-07-2016,5:46:00 AM,1:00:00 ,Medium
2044,Airport,79,Trip Completed,12-07-2016,2:39:00 PM,Afternoon,12-07-2016,3:21:00 PM,0:42:00 ,Medium
2420,Airport,79,Trip Completed,12-07-2016,8:07:00 PM,Evening,12-07-2016,9:04:00 PM,0:57:00 ,Medium
3944,City,79,Trip Completed,13-07-2016,10:33:08 PM,Night,13-07-2016,11:09:11 PM,0:36:03 ,Medium
4369,City,79,Trip Completed,14-07-2016,7:37:30 AM,Morning,14-07-2016,8:18:10 AM,0:40:40 ,Medium
5070,Airport,79,Trip Completed,14-07-2016,7:33:31 PM,Evening,14-07-2016,8:45:20 PM,1:11:49 ,Far
5822,Airport,79,Trip Completed,15-07-2016,8:53:59 AM,Morning,15-07-2016,9:40:06 AM,0:46:07 ,Medium
6723,City,79,Trip Completed,15-07-2016,11:19:28 PM,Night,16-07-2016,12:08:14 AM,0:48:46 ,Near
3,Airport,80,Trip Completed,11-07-2016,12:24:00 AM,Late Night,11-07-2016,1:31:00 AM,1:07:00 ,Far
70,City,80,Trip Completed,11-07-2016,4:34:00 AM,Early Morning,11-07-2016,5:30:00 AM,0:56:00 ,Medium
256,Airport,80,Trip Completed,11-07-2016,6:44:00 AM,Morning,11-07-2016,7:38:00 AM,0:54:00 ,Medium
702,Airport,80,Trip Completed,11-07-2016,2:07:00 PM,Afternoon,11-07-2016,2:50:00 PM,0:43:00 ,Medium
769,Airport,80,Trip Completed,11-07-2016,4:21:00 PM,Afternoon,11-07-2016,5:25:00 PM,1:04:00 ,Far
1277,City,80,Trip Completed,11-07-2016,10:04:00 PM,Night,11-07-2016,10:35:00 PM,0:31:00 ,Medium
2062,Airport,80,Trip Completed,12-07-2016,3:00:00 PM,Afternoon,12-07-2016,3:54:00 PM,0:54:00 ,Medium
2399,Airport,80,Trip Completed,12-07-2016,7:51:00 PM,Evening,12-07-2016,8:35:00 PM,0:44:00 ,Medium
2645,Airport,80,Trip Completed,12-07-2016,10:46:00 PM,Night,12-07-2016,11:22:00 PM,0:36:00 ,Medium
3468,City,80,Trip Completed,13-07-2016,5:08:17 PM,Evening,13-07-2016,5:46:15 PM,0:37:58 ,Medium
3826,Airport,80,Trip Completed,13-07-2016,9:16:30 PM,Night,13-07-2016,9:51:36 PM,0:35:06 ,Medium
5384,Airport,80,Trip Completed,14-07-2016,12:03:40 AM,Late Night,14-07-2016,1:03:59 AM,1:00:19 ,Far
6460,City,80,Trip Completed,15-07-2016,8:09:35 PM,Evening,15-07-2016,8:52:51 PM,0:43:16 ,Medium
269,City,81,Trip Completed,11-07-2016,6:44:00 AM,Morning,11-07-2016,7:43:00 AM,0:59:00 ,Medium
336,Airport,81,Trip Completed,11-07-2016,7:50:00 AM,Morning,11-07-2016,8:44:00 AM,0:54:00 ,Medium
1241,Airport,81,Trip Completed,11-07-2016,9:38:00 PM,Night,11-07-2016,10:42:00 PM,1:04:00 ,Far
1651,Airport,81,Trip Completed,12-07-2016,7:21:00 AM,Morning,12-07-2016,7:59:00 AM,0:38:00 ,Medium
1963,City,81,Trip Completed,12-07-2016,11:58:00 AM,Morning,12-07-2016,1:01:00 PM,1:03:00 ,Far
2368,City,81,Trip Completed,12-07-2016,7:32:00 PM,Evening,12-07-2016,8:23:00 PM,0:51:00 ,Medium
3004,Airport,81,Trip Completed,13-07-2016,7:17:33 AM,Morning,13-07-2016,8:26:41 AM,1:09:08 ,Far
3310,City,81,Trip Completed,13-07-2016,11:55:29 AM,Morning,13-07-2016,12:57:04 PM,1:01:35 ,Far
3391,City,81,Trip Completed,13-07-2016,2:34:59 PM,Afternoon,13-07-2016,3:50:57 PM,1:15:58 ,Far
4194,Airport,81,Trip Completed,14-07-2016,5:27:03 AM,Morning,14-07-2016,6:13:22 AM,0:46:19 ,Medium
5728,City,81,Trip Completed,15-07-2016,7:42:06 AM,Morning,15-07-2016,8:45:07 AM,1:03:01 ,Far
6091,City,81,Trip Completed,15-07-2016,2:37:20 PM,Afternoon,15-07-2016,3:17:05 PM,0:39:45 ,Medium
6748,Airport,81,Trip Completed,15-07-2016,11:45:24 PM,Night,16-07-2016,12:51:38 AM,1:06:14 ,Near
286,City,82,Trip Completed,11-07-2016,6:58:00 AM,Morning,11-07-2016,7:54:00 AM,0:56:00 ,Medium
547,Airport,82,Trip Completed,11-07-2016,10:01:00 AM,Morning,11-07-2016,10:47:00 AM,0:46:00 ,Medium
574,City,82,Trip Completed,11-07-2016,10:58:00 AM,Morning,11-07-2016,11:39:00 AM,0:41:00 ,Medium
936,Airport,82,Trip Completed,11-07-2016,6:28:00 PM,Evening,11-07-2016,7:25:00 PM,0:57:00 ,Medium
1514,Airport,82,Trip Completed,12-07-2016,5:41:00 AM,Morning,12-07-2016,6:18:00 AM,0:37:00 ,Medium
